decadal1980,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/6hr/atmos/*/r2i1p1, 1980, 2011
decadal1980,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/6hr/atmos/*/r3i1p1, 1980, 2011
decadal1980,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/day/atmos/*/r1i1p1, 1981, 2011
decadal1980,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/day/atmos/*/r2i1p1, 1980, 2011
decadal1980,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/day/atmos/*/r3i1p1, 1980, 2011
decadal1980,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/fx/atmos/*/r0i0p0, , 
decadal1980,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/mon/atmos/*/r1i1p1, 1981, 2010
decadal1980,mon,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/mon/atmos/*/r2i1p1, 1981, 2010
decadal1980,mon,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/mon/atmos/*/r3i1p1, 1981, 2010
decadal1985,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/3hr/atmos/*/r1i1p1, 1986, 1996
decadal1985,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/3hr/atmos/*/r2i1p1, 1985, 1996
decadal1985,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/3hr/atmos/*/r3i1p1, 1985, 1996
decadal1985,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/6hr/atmos/*/r1i1p1, 1986, 1996
decadal1985,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/6hr/atmos/*/r2i1p1, 1985, 1996
decadal1985,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/6hr/atmos/*/r3i1p1, 1985, 1996
decadal1985,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/day/atmos/*/r1i1p1, 1986, 1996
decadal1985,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/day/atmos/*/r2i1p1, 1985, 1996
decadal1985,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1985/day/atmos/*/r3i1p1, 1985, 1996
